Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link,
perkeep/perkeep,ReceiveBlob,ReceiveBlob,Slice as a spawning for upper bound,true,Name : fails,232,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/replica/replica.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/replica/replica.go#L232,
perkeep/perkeep,RemoveBlobs,RemoveBlobs,Go in for,false,,247,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/replica/replica.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/replica/replica.go#L247,
perkeep/perkeep,EdgesTo,EdgesTo,Var as a spawning for upper bound,true,edges,817,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go#L817,
perkeep/perkeep,EdgesTo,EdgesTo,Go in for,false,,820,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go#L820,
perkeep/perkeep,EdgesTo,EdgesTo,Var as a for upper bound,false,verifying,829,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go#L829,
perkeep/perkeep,EdgesTo,EdgesTo,Integer as a for lower bound,false,0,829,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/search/handler.go#L829,
perkeep/perkeep,enableAPIs,enableAPIs,Func as a chan bound,true,Name : len(requiredServices),358,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L358,
perkeep/perkeep,enableAPIs,enableAPIs,len() as a chan bound,true,Name : len(requiredServices),358,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L358,
perkeep/perkeep,enableAPIs,enableAPIs,Map as a spawning for upper bound,true,Name : map[string]string,360,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L360,
perkeep/perkeep,enableAPIs,enableAPIs,Integer as a add bound,true,1,383,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L383,
perkeep/perkeep,enableAPIs,enableAPIs,Go in for,false,,384,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L384,
perkeep/perkeep,setBuckets,setBuckets,Map as a spawning for upper bound,true,Name : map[string]bool,728,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L728,
perkeep/perkeep,setBuckets,setBuckets,Integer as a add bound,true,1,735,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L735,
perkeep/perkeep,setBuckets,setBuckets,Go in for,false,,736,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/deploy/gce/deploy.go#L736,
perkeep/perkeep,NewHost,NewHost,Map as a spawning for upper bound,true,Name : map[string]_/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer.Importer,235,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer/importer.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer/importer.go#L235,
perkeep/perkeep,newFromConfig,newFromConfig,Map as a spawning for upper bound,true,Name : map[string]_/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer.Importer,271,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer/importer.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer/importer.go#L271,
perkeep/perkeep,newFromConfig,newFromConfig,Integer as a add bound,true,1,299,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer/importer.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/importer/importer.go#L299,
perkeep/perkeep,NewWorker,NewWorker,Integer as a add bound,true,1,54,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go#L54,
perkeep/perkeep,NewWorker,NewWorker,Go in for,false,,55,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go#L55,
perkeep/perkeep,NewWorker,NewWorker,Var as a for upper bound,false,nWorkers,73,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go#L73,
perkeep/perkeep,NewWorker,NewWorker,Integer as a for lower bound,false,0,73,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go#L73,
perkeep/perkeep,NewWorker,NewWorker,Go in for,false,,74,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go#L74,
perkeep/perkeep,NewWorker,NewWorker,Var as a for upper bound,false,nWorkers,77,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go#L77,
perkeep/perkeep,NewWorker,NewWorker,Integer as a for lower bound,false,0,77,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/internal/chanworker/chanworker.go#L77,
perkeep/perkeep,Fetch,Fetch,Func as a chan bound,true,Name : len(&{sto subsets}),73,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go#L73,
perkeep/perkeep,Fetch,Fetch,len() as a chan bound,true,Name : len(&{sto subsets}),73,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go#L73,
perkeep/perkeep,Fetch,Fetch,Integer as a add bound,true,1,77,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go#L77,
perkeep/perkeep,Fetch,Fetch,Go in for,false,,78,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go#L78,
perkeep/perkeep,StatBlobs,StatBlobs,Integer as a add bound,true,1,126,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go#L126,
perkeep/perkeep,StatBlobs,StatBlobs,Go in for,false,,127,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/union/union.go#L127,
perkeep/perkeep,WaitForBlob,WaitForBlob,Slice as a spawning for upper bound,true,Name : blobs,94,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/blobhub.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/blobhub.go#L94,
perkeep/perkeep,EnumerateAllFrom,EnumerateAllFrom,Chan in for,false,,39,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/enumerate.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/enumerate.go#L39,
perkeep/perkeep,EnumerateAllFrom,EnumerateAllFrom,Go in for,false,,41,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/enumerate.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/enumerate.go#L41,
perkeep/perkeep,writeFileChunks,writeFileChunks,For loop not well formed,false,Init : <nil> Cond : &{0xc43b3a6e10 14381079 && 0xc43b3a6f30} Post : <nil>,374,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/schema/filewriter.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/schema/filewriter.go#L374,
perkeep/perkeep,writeFileChunks,writeFileChunks,Integer as a for upper bound,false,32,399,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/schema/filewriter.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/schema/filewriter.go#L399,
perkeep/perkeep,writeFileChunks,writeFileChunks,Integer as a for lower bound,false,0,399,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/schema/filewriter.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/schema/filewriter.go#L399,
perkeep/perkeep,CheckEnumerate,CheckEnumerate,Slice as a spawning for upper bound,true,Name : opts,279,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go#L279,
perkeep/perkeep,CheckEnumerate,CheckEnumerate,Slice as a spawning for upper bound,true,Name : got,338,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go#L338,
perkeep/perkeep,TestStreamer,TestStreamer,Map as a spawning for upper bound,true,Name : map[invalid type]int,488,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go#L488,
perkeep/perkeep,TestStreamer,TestStreamer,Map as a spawning for upper bound,true,Name : map[invalid type]bool,494,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go,https://github.com/perkeep/perkeep/blob/f2e7add71bf7d7fdc0d8d8060171e41c238e166a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example075292065/pkg/blobserver/storagetest/storagetest.go#L494,
